TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,StoreName,GroupStore,Type,Latitude,Longitude,Product Name
TR20477,21,2022-09-24,P4,12000,2,24000,13,52,0,Married,12.72,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR28562,6,2022-09-24,P6,18000,4,72000,10,23,0,Married,2.33,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Cashew
TR29254,433,2022-09-24,P1,8800,4,35200,6,48,1,Married,11.97,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Choco Bar
TR32298,150,2022-09-24,P1,8800,8,70400,4,61,1,Married,8.56,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Choco Bar
TR34291,96,2022-09-24,P4,12000,5,60000,1,55,0,Married,13.67,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Potato Chip
TR37271,366,2022-09-24,P2,3200,4,12800,3,18,0,Single,0.0,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR38922,215,2022-09-24,P8,16000,3,48000,9,25,0,Single,5.54,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Oat
TR4318,234,2022-09-24,P1,8800,5,44000,11,61,1,Married,10.86,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Choco Bar
TR47862,184,2022-09-24,P10,15000,2,30000,6,33,0,Single,13.93,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cheese Stick
TR52481,408,2022-09-24,P7,9400,6,56400,2,34,1,Married,9.45,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Coffee Candy
TR59024,390,2022-09-24,P10,15000,3,45000,13,20,1,Single,3.7,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR64151,424,2022-09-24,P1,8800,3,26400,11,38,0,Married,10.06,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Choco Bar
TR69045,33,2022-09-24,P3,7500,5,37500,1,53,0,Married,17.11,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR70098,23,2022-09-24,P5,4200,3,12600,1,57,1,Married,12.56,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR70377,228,2022-09-24,P3,7500,1,7500,7,46,0,Married,11.31,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR71416,188,2022-09-24,P5,4200,5,21000,5,46,1,Married,25.22,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR72938,342,2022-09-24,P5,4200,3,12600,10,48,1,Married,13.55,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR74985,123,2022-09-24,P7,9400,4,37600,9,34,0,Married,4.36,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Coffee Candy
TR75221,63,2022-09-24,P7,9400,5,47000,7,58,0,Married,10.78,Buana Indah,Buana,General Trade,3.316694,114.590111,Coffee Candy
TR77951,47,2022-09-24,P1,8800,9,79200,12,35,1,Married,9.56,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Choco Bar
TR78047,213,2022-09-24,P9,10000,4,40000,8,24,1,Single,5.72,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR82628,271,2022-09-24,P5,4200,2,8400,6,29,0,Married,4.74,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR19759,327,2022-09-25,P7,9400,2,18800,1,50,0,Married,12.41,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Coffee Candy
TR23683,97,2022-09-25,P6,18000,2,36000,14,51,1,Married,20.22,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cashew
TR2783,86,2022-09-25,P8,16000,1,16000,3,60,1,Married,9.54,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR41429,100,2022-09-25,P7,9400,4,37600,1,45,1,Married,6.71,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Coffee Candy
TR4166,394,2022-09-25,P10,15000,1,15000,2,50,0,Married,7.19,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR44376,58,2022-09-25,P8,16000,3,48000,12,27,1,Married,4.43,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Oat
TR57034,442,2022-09-25,P3,7500,1,7500,8,42,1,Married,14.88,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Crackers
TR58727,121,2022-09-25,P1,8800,4,35200,1,26,0,Single,2.93,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR71697,322,2022-09-25,P8,16000,3,48000,5,41,0,Married,20.01,Bonafid,Gita,General Trade,-7.250445,112.768845,Oat
TR72102,115,2022-09-25,P7,9400,3,28200,8,39,0,Married,5.07,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Coffee Candy
TR82240,88,2022-09-25,P10,15000,5,75000,14,21,0,Single,2.97,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR84803,274,2022-09-25,P5,4200,4,16800,13,48,0,Married,11.99,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR87460,335,2022-09-25,P8,16000,3,48000,3,29,1,Single,4.74,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR90434,189,2022-09-25,P5,4200,2,8400,13,59,1,Single,5.15,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR26231,60,2022-09-26,P10,15000,4,60000,5,56,0,Married,10.61,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR31623,417,2022-09-26,P8,16000,3,48000,7,47,1,Married,12.75,Buana Indah,Buana,General Trade,3.316694,114.590111,Oat
TR35686,53,2022-09-26,P6,18000,1,18000,1,32,0,Married,7.36,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cashew
TR37670,193,2022-09-26,P5,4200,2,8400,7,42,0,Married,20.64,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR40324,246,2022-09-26,P3,7500,2,15000,3,40,1,Single,21.81,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR42197,24,2022-09-26,P8,16000,2,32000,13,37,0,Married,9.53,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR44593,133,2022-09-26,P5,4200,4,16800,1,47,1,Married,20.81,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR45033,444,2022-09-26,P8,16000,1,16000,6,53,0,Married,15.31,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR4632,2,2022-09-26,P4,12000,5,60000,4,60,1,Married,6.23,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Potato Chip
TR46451,94,2022-09-26,P3,7500,4,30000,9,53,0,Married,12.94,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Crackers
TR48498,239,2022-09-26,P9,10000,7,70000,3,41,1,Married,6.55,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Yoghurt
TR48751,71,2022-09-26,P3,7500,6,45000,5,46,0,Married,12.42,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR52012,277,2022-09-26,P2,3200,7,22400,9,60,1,Married,9.38,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Ginger Candy 
TR54971,145,2022-09-26,P2,3200,4,12800,5,37,0,Single,14.59,Bonafid,Gita,General Trade,-7.250445,112.768845,Ginger Candy 
TR59319,351,2022-09-26,P2,3200,4,12800,14,45,1,Married,18.34,Priangan,Priangan,Modern Trade,-5.45,105.26667,Ginger Candy 
TR700,374,2022-09-26,P7,9400,3,28200,8,32,0,Single,5.4,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Coffee Candy
TR71313,370,2022-09-26,P3,7500,2,15000,3,26,1,Single,1.28,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR71792,149,2022-09-26,P4,12000,5,60000,13,61,1,Married,3.96,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR72018,327,2022-09-26,P9,10000,3,30000,7,50,0,Married,12.41,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR81533,432,2022-09-26,P7,9400,5,47000,14,35,1,Married,9.79,Priangan,Priangan,Modern Trade,-5.45,105.26667,Coffee Candy
TR87156,370,2022-09-26,P5,4200,3,12600,9,26,1,Single,1.28,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR89272,82,2022-09-26,P10,15000,4,60000,2,60,1,Married,6.24,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR9106,123,2022-09-26,P3,7500,4,30000,12,34,0,Married,4.36,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR94108,248,2022-09-26,P5,4200,5,21000,6,36,1,Married,5.76,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR13328,317,2022-09-27,P3,7500,4,30000,10,55,0,Married,13.89,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR21426,232,2022-09-27,P3,7500,3,22500,1,62,0,Married,7.32,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR29785,348,2022-09-27,P8,16000,2,32000,4,29,1,Married,4.64,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR29985,445,2022-09-27,P6,18000,4,72000,4,51,0,Married,14.48,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cashew
TR38719,63,2022-09-27,P1,8800,6,52800,9,58,0,Married,10.78,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR38924,9,2022-09-27,P5,4200,5,21000,14,33,0,Married,9.92,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR51334,106,2022-09-27,P10,15000,4,60000,9,24,0,Single,6.79,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR52155,412,2022-09-27,P5,4200,2,8400,13,18,1,Single,0.0,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR70565,210,2022-09-27,P8,16000,3,48000,10,33,0,Married,10.9,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Oat
TR78366,196,2022-09-27,P5,4200,2,8400,11,34,0,Married,3.17,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Thai Tea
TR79589,288,2022-09-27,P5,4200,5,21000,3,22,0,Single,0.0,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR85542,26,2022-09-27,P10,15000,1,15000,1,45,1,Married,7.83,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR92582,281,2022-09-27,P10,15000,5,75000,7,35,0,Married,3.03,Buana Indah,Buana,General Trade,3.316694,114.590111,Cheese Stick
TR94089,129,2022-09-27,P1,8800,9,79200,14,35,1,Single,10.46,Priangan,Priangan,Modern Trade,-5.45,105.26667,Choco Bar
TR11012,78,2022-09-28,P5,4200,5,21000,14,41,1,Married,10.34,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR17567,435,2022-09-28,P9,10000,6,60000,12,29,1,Married,3.61,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR22179,380,2022-09-28,P6,18000,1,18000,4,40,0,Married,5.77,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cashew
TR258,45,2022-09-28,P3,7500,4,30000,7,53,0,Married,9.25,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR36127,210,2022-09-28,P1,8800,6,52800,3,33,0,Married,10.9,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR36756,214,2022-09-28,P7,9400,3,28200,5,52,0,Married,13.14,Bonafid,Gita,General Trade,-7.250445,112.768845,Coffee Candy
TR55506,348,2022-09-28,P7,9400,5,47000,14,29,1,Married,4.64,Priangan,Priangan,Modern Trade,-5.45,105.26667,Coffee Candy
TR6012,42,2022-09-28,P5,4200,3,12600,5,60,0,Married,10.28,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR61352,441,2022-09-28,P5,4200,3,12600,1,19,0,Single,2.66,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR63205,390,2022-09-28,P9,10000,4,40000,11,20,1,Single,3.7,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR6321,231,2022-09-28,P3,7500,1,7500,10,51,1,Married,16.59,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR84132,64,2022-09-28,P2,3200,5,16000,13,48,1,Married,7.92,Buana,Buana,General Trade,-1.26916,116.825264,Ginger Candy 
TR8692,91,2022-09-28,P8,16000,1,16000,9,59,0,Married,9.85,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Oat
TR87938,267,2022-09-28,P2,3200,3,9600,6,22,0,Single,0.0,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Ginger Candy 
TR9239,334,2022-09-28,P8,16000,2,32000,10,70,0,Married,5.99,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Oat
TR98490,227,2022-09-28,P9,10000,3,30000,7,33,0,Married,7.72,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR1019,380,2022-09-29,P3,7500,1,7500,8,40,0,Married,5.77,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Crackers
TR23280,222,2022-09-29,P2,3200,7,22400,7,45,0,Married,15.03,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR26554,234,2022-09-29,P4,12000,5,60000,14,61,1,Married,10.86,Priangan,Priangan,Modern Trade,-5.45,105.26667,Potato Chip
TR34125,300,2022-09-29,P5,4200,2,8400,3,25,1,Single,4.22,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR34507,22,2022-09-29,P1,8800,8,70400,11,34,0,Single,9.91,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Choco Bar
TR38076,374,2022-09-29,P10,15000,2,30000,1,32,0,Single,5.4,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR69931,357,2022-09-29,P7,9400,2,18800,11,48,0,Married,18.14,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR74446,294,2022-09-29,P5,4200,2,8400,3,54,1,Married,19.07,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR7977,393,2022-09-29,P2,3200,3,9600,9,22,0,Single,0.0,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Ginger Candy 
TR79886,326,2022-09-29,P2,3200,3,9600,13,24,1,Single,2.69,Buana,Buana,General Trade,-1.26916,116.825264,Ginger Candy 
TR88017,192,2022-09-29,P3,7500,4,30000,2,26,0,Single,4.47,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR91518,364,2022-09-29,P9,10000,6,60000,8,27,1,Married,3.41,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR99679,52,2022-09-29,P3,7500,6,45000,2,37,0,Married,3.73,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR12433,75,2022-09-30,P4,12000,3,36000,11,34,0,Married,9.69,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Potato Chip
TR14982,106,2022-09-30,P4,12000,4,48000,2,24,0,Single,6.79,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Potato Chip
TR22237,204,2022-09-30,P4,12000,2,24000,13,53,0,Married,9.46,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR2480,295,2022-09-30,P9,10000,6,60000,7,34,0,Married,4.78,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR41527,357,2022-09-30,P7,9400,5,47000,11,48,0,Married,18.14,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR44880,440,2022-09-30,P10,15000,2,30000,7,40,0,Married,3.47,Buana Indah,Buana,General Trade,3.316694,114.590111,Cheese Stick
TR59839,211,2022-09-30,P7,9400,2,18800,2,29,0,Married,3.54,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Coffee Candy
TR68002,313,2022-09-30,P10,15000,5,75000,12,46,0,Married,15.39,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cheese Stick
TR72219,18,2022-09-30,P1,8800,6,52800,3,47,0,Married,13.6,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR77676,314,2022-09-30,P1,8800,2,17600,8,35,0,Married,6.64,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Choco Bar
TR78743,361,2022-09-30,P9,10000,5,50000,11,26,1,Single,0.06,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR86571,93,2022-09-30,P7,9400,6,56400,12,32,0,Married,4.85,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Coffee Candy
TR89153,435,2022-09-30,P2,3200,6,19200,12,29,1,Married,3.61,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR1658,112,2022-10-01,P7,9400,5,47000,7,31,1,Married,4.44,Buana Indah,Buana,General Trade,3.316694,114.590111,Coffee Candy
TR16684,390,2022-10-01,P3,7500,3,22500,10,20,1,Single,3.7,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR17971,199,2022-10-01,P4,12000,4,48000,10,41,0,Married,7.9,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Potato Chip
TR20639,11,2022-10-01,P3,7500,2,15000,10,42,0,Married,12.25,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR26746,116,2022-10-01,P1,8800,4,35200,12,51,1,Married,15.77,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Choco Bar
TR34994,366,2022-10-01,P10,15000,3,45000,14,18,0,Single,0.0,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR40987,69,2022-10-01,P1,8800,10,88000,11,26,0,Single,2.84,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Choco Bar
TR42458,415,2022-10-01,P6,18000,3,54000,12,44,0,Married,18.57,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cashew
TR51955,380,2022-10-01,P5,4200,4,16800,1,40,0,Married,5.77,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR54757,354,2022-10-01,P1,8800,4,35200,9,53,1,Married,16.94,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR57626,263,2022-10-01,P9,10000,2,20000,3,40,1,Married,10.21,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Yoghurt
TR65092,137,2022-10-01,P3,7500,5,37500,2,34,1,Married,6.36,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR65271,391,2022-10-01,P10,15000,1,15000,2,26,0,Married,4.98,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR72090,31,2022-10-01,P10,15000,5,75000,1,38,0,Married,9.61,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR72149,263,2022-10-01,P5,4200,4,16800,11,40,1,Married,10.21,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Thai Tea
TR75274,278,2022-10-01,P5,4200,5,21000,4,31,1,Married,9.76,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR75925,393,2022-10-01,P4,12000,2,24000,6,22,0,Single,0.0,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Potato Chip
TR80747,177,2022-10-01,P5,4200,5,21000,8,33,1,Married,8.06,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR83318,18,2022-10-01,P10,15000,3,45000,7,47,0,Married,13.6,Buana Indah,Buana,General Trade,3.316694,114.590111,Cheese Stick
TR85958,176,2022-10-01,P5,4200,3,12600,9,54,1,Married,18.32,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR89612,414,2022-10-01,P8,16000,1,16000,12,21,1,Single,0.74,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Oat
TR90125,273,2022-10-01,P9,10000,7,70000,4,27,1,Married,3.32,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Yoghurt
TR14928,120,2022-10-02,P8,16000,3,48000,14,30,0,Married,2.48,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR20910,345,2022-10-02,P5,4200,4,16800,10,31,0,Married,5.06,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR23865,67,2022-10-02,P8,16000,1,16000,10,19,0,Single,0.0,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Oat
TR334,88,2022-10-02,P7,9400,3,28200,10,21,0,Single,2.97,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR44743,115,2022-10-02,P2,3200,5,16000,3,39,0,Married,5.07,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR46316,51,2022-10-02,P6,18000,1,18000,9,36,0,Married,7.95,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR52118,271,2022-10-02,P5,4200,3,12600,5,29,0,Married,4.74,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR55682,112,2022-10-02,P2,3200,3,9600,1,31,1,Married,4.44,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Ginger Candy 
TR65269,221,2022-10-02,P1,8800,9,79200,3,23,1,Single,7.5,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR67673,304,2022-10-02,P7,9400,3,28200,5,34,0,Single,8.55,Bonafid,Gita,General Trade,-7.250445,112.768845,Coffee Candy
TR79482,45,2022-10-02,P10,15000,3,45000,13,53,0,Married,9.25,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR80631,150,2022-10-02,P4,12000,4,48000,11,61,1,Married,8.56,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Potato Chip
TR82953,356,2022-10-02,P2,3200,6,19200,8,56,0,Married,13.25,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Ginger Candy 
TR92613,383,2022-10-02,P9,10000,7,70000,5,39,0,Married,3.27,Bonafid,Gita,General Trade,-7.250445,112.768845,Yoghurt
TR95149,335,2022-10-02,P2,3200,3,9600,5,29,1,Single,4.74,Bonafid,Gita,General Trade,-7.250445,112.768845,Ginger Candy 
TR95157,315,2022-10-02,P10,15000,1,15000,12,29,1,Married,4.18,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cheese Stick
TR2790,89,2022-10-03,P6,18000,4,72000,2,32,0,Married,9.68,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cashew
TR32591,341,2022-10-03,P9,10000,4,40000,11,43,1,Married,3.24,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR33687,240,2022-10-03,P10,15000,5,75000,1,22,1,Single,3.33,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR44456,29,2022-10-03,P2,3200,5,16000,5,59,1,Married,10.5,Bonafid,Gita,General Trade,-7.250445,112.768845,Ginger Candy 
TR45567,88,2022-10-03,P4,12000,4,48000,5,21,0,Single,2.97,Bonafid,Gita,General Trade,-7.250445,112.768845,Potato Chip
TR6404,177,2022-10-03,P10,15000,5,75000,12,33,1,Married,8.06,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cheese Stick
TR69803,77,2022-10-03,P9,10000,1,10000,1,26,0,Married,4.67,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Yoghurt
TR73501,299,2022-10-03,P4,12000,2,24000,10,37,1,Married,4.54,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Potato Chip
TR87367,181,2022-10-03,P1,8800,6,52800,10,33,1,Married,9.94,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR87395,167,2022-10-03,P5,4200,3,12600,12,28,1,Married,2.91,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR98291,233,2022-10-03,P1,8800,4,35200,1,43,1,Married,5.69,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR25143,225,2022-10-04,P6,18000,4,72000,4,59,1,Married,10.59,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cashew
TR3673,351,2022-10-04,P3,7500,2,15000,1,45,1,Married,18.34,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR39426,292,2022-10-04,P8,16000,3,48000,7,31,0,Single,9.57,Buana Indah,Buana,General Trade,3.316694,114.590111,Oat
TR43956,348,2022-10-04,P9,10000,6,60000,13,29,1,Married,4.64,Buana,Buana,General Trade,-1.26916,116.825264,Yoghurt
TR45029,422,2022-10-04,P3,7500,3,22500,13,21,1,Single,3.88,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR4541,275,2022-10-04,P9,10000,7,70000,9,41,0,Married,15.33,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Yoghurt
TR47937,121,2022-10-04,P5,4200,2,8400,14,26,0,Single,2.93,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR49663,396,2022-10-04,P7,9400,4,37600,8,36,1,Married,9.18,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Coffee Candy
TR59640,447,2022-10-04,P10,15000,1,15000,14,54,1,Married,20.37,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR64334,39,2022-10-04,P5,4200,4,16800,12,66,1,Married,6.19,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR69131,92,2022-10-04,P2,3200,5,16000,7,60,0,Married,10.72,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR77750,237,2022-10-04,P7,9400,3,28200,6,35,1,Married,8.14,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Coffee Candy
TR78736,213,2022-10-04,P4,12000,5,60000,5,24,1,Single,5.72,Bonafid,Gita,General Trade,-7.250445,112.768845,Potato Chip
TR8174,365,2022-10-04,P5,4200,4,16800,8,28,0,Single,6.05,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR83351,227,2022-10-04,P2,3200,4,12800,10,33,0,Married,7.72,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Ginger Candy 
TR91166,103,2022-10-04,P10,15000,2,30000,13,31,1,Single,4.01,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR10199,442,2022-10-05,P4,12000,2,24000,9,42,1,Married,14.88,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Potato Chip
TR12193,140,2022-10-05,P8,16000,1,16000,8,54,0,Married,9.57,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Oat
TR15108,206,2022-10-05,P7,9400,4,37600,9,68,0,Married,8.3,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Coffee Candy
TR24234,281,2022-10-05,P2,3200,4,12800,9,35,0,Married,3.03,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Ginger Candy 
TR39714,372,2022-10-05,P4,12000,3,36000,2,31,1,Married,6.19,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Potato Chip
TR51245,333,2022-10-05,P2,3200,3,9600,3,47,0,Married,17.99,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR51752,363,2022-10-05,P7,9400,5,47000,3,35,0,Married,6.05,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR52006,395,2022-10-05,P9,10000,3,30000,3,28,0,Married,3.39,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Yoghurt
